Name,Account,App Name,City,State,Country,Region,Subdomain,DB,Version,Group,Feeder,Created,Status,Category,Primary Clusters
kipu-10622,Legacy Village,10622,Bakersfield,CA,US,us-east-1,legacyvillage,kipuaws-rds-kipu-10622,10.2.3.6.aws,SMB,baseline-tjc,6/6/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10617,Summit Malibu,10617,Malibu,CA,US,us-east-1,summitmalibu,kipuaws-rds-kipu-10617,10.2.3.6.aws,SMB,baseline-tjc,6/6/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10608,Bright Future Recovery,10608,Hollister,CA,US,us-east-1,brightfuturerecovery,kipuaws-rds-kipu-10608,10.2.3.6.aws,SMB,baseline-tjc,5/22/16,Active,Healthmatters,healthmatterscluster14-106
kipu-10605,A Bridge to Recovery,10605,Ridgeland,MS,US,us-east-1,abtr,kipuaws-rds-kipu-10605,10.2.3.6.aws,SMB,baseline-tjc,5/15/16,Active,Healthmatters,healthmatterscluster14-101
kipu-10604,Behavioral Health Hawaii (Maui Recovery),10604,Hawaii-Aleutian Time Zone,UTC-10:00,US,us-east-1,bhh10604,kipuaws-rds-kipu-10604,10.2.3.6.aws,SMB,baseline-tjc,5/15/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10593,Choices For Recovery,10593,Charlotte,NC,US,us-east-1,choicesforrecovery,kipuaws-rds-kipu-10593,10.2.3.6.aws,SMB,baseline-tjc,5/2/16,Active,Healthmatters,healthmatterscluster14-102
kipu-10590,Breakthrough Recovery Group,10590,Spokane Valley,WA,US,us-east-1,btrgspokane,kipuaws-rds-kipu-10590,10.2.3.6.aws,SMB,baseline-tjc,4/29/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10587,Adango Health Center (Landmark Recovery Center),10587,Laguna Hills,CA,US,us-east-1,adangohealthcenter,kipuaws-rds-kipu-10587,10.2.3.6.aws,SMB,baseline-tjc,4/15/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10583,Life Vessel Treatment (Gloriosa Treatment Center),10583,Mission Viejo,CA,US,us-east-1,lvt10583,kipuaws-rds-kipu-10583,10.2.3.6.aws,SMB,baseline-tjc,4/14/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10580,ViaMar Health Institute of the Palm Beaches,10580,West Palm Beach,FL,US,us-east-1,viamarhealth,kipuaws-rds-kipu-10580,10.2.3.6.aws,SMB,baseline-tjc,4/7/16,Active,Healthmatters,healthmatterscluster14-101
kipu-10571,Foundations Wellness Center,10571,Port St Lucie,FL,US,us-east-1,foundationswellnesscenter,kipuaws-rds-kipu-10571,10.2.3.6.aws,SMB,baseline-tjc,3/24/16,Active,Healthmatters,healthmatterscluster14-101
kipu-10570,Fresh Start Of California,10570,Santa Ana,CA,US,us-east-1,freshstartofcalifornia,kipuaws-rds-kipu-10570,10.2.3.6.aws,SMB,baseline-tjc,3/24/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10573,Realign Detox,10573,Laguna Niguel,CA,US,us-east-1,realigndetox,kipuaws-rds-kipu-10573,10.2.3.6.aws,SMB,baseline-tjc,3/24/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10575,Cast Centers,10575,West Hollywood,CA,US,us-east-1,castcenters,kipuaws-rds-kipu-10575,10.2.3.6.aws,SMB,baseline-tjc,3/24/16,Active,Healthmatters,healthmatterscluster14-105
kipu-10574,Lighthouse House Centers,10574,Woodland Hills,CA,US,us-east-1,lighthouserecoverycenters,kipuaws-rds-kipu-10574,10.2.3.6.aws,SMB,baseline-tjc,3/24/16,Active,Healthmatters,healthmatterscluster14-103
kipu-10556,Artemis Hill Recovery Centers,10556,Huntington Beach,CA,US,us-east-1,artemisrecoveryinc,kipuaws-rds-kipu-10556,10.2.3.6.aws,SMB,baselinelp-detox-op,3/8/16,Active,Healthmatters,healthmatterscluster14-107
kipu-10552,Desert Cove Recovery,10552,Scottsdale,AZ,US,us-east-1,desertcoverecovery,kipuaws-rds-kipu-10552,10.2.3.6.aws,SMB,baselinelp-detox-op,2/28/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10542,Casa Capri,10542,Costa Mesa,CA,US,us-east-1,casacaprirecovery,kipuaws-rds-kipu-10542,10.2.3.6.aws,SMB,baselinelp-detox-op,2/21/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10536,Coastline Recovery,10536,Irvine,CA,US,us-east-1,crescentmoon,kipuaws-rds-kipu-10536,10.2.3.6.aws,SMB,baselinelp-detox-op,2/12/16,Active,Healthmatters,healthmatterscluster14-107
kipu-10538,Acceptance Recovery Center,10538,Scottsdale,AZ,US,us-east-1,acceptancerecoverycenter,kipuaws-rds-kipu-10538,10.2.3.6.aws,SMB,baselinelp-detox-op,2/12/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10534,Florida Addiction and Recovery Center,10534,Ft Lauderdale,FL,US,us-east-1,floridaaddiction,kipuaws-rds-kipu-10534,10.2.3.6.aws,SMB,baselinelp-detox-op,2/7/16,Active,Healthmatters,healthmatterscluster14-101
kipu-10531,Welwynn Outpatient Center,10531,Raleigh,NC,US,us-east-1,welwynn,kipuaws-rds-kipu-10531,10.2.3.6.aws,SMB,baselinelp-detox-op,1/25/16,Active,Healthmatters,healthmatterscluster14-102
kipu-10524,"Rock Recovery Center (fromer Starting Point, LLC)",10524,Temecula,CA,US,us-east-1,inlanddetox,kipuaws-rds-kipu-10524,10.2.3.6.aws,SMB,baselinelp-detox-op,1/24/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10525,1 Method Center,10525,Los Angeles,CA,US,us-east-1,methodtreatment,kipuaws-rds-kipu-10525,10.2.3.6.aws,SMB,10424 (baselineempty),1/24/16,Active,Healthmatters,healthmatterscluster14-104
kipu-10514,Valley Detox Center (former Epiphany House),10514,Los Angeles,CA,US,us-east-1,valleydetoxcenter,kipuaws-rds-kipu-10514,10.2.3.6.aws,SMB,baselinelp-detox-op,12/20/15,Active,Healthmatters,healthmatterscluster14-104 ...
kipu-10513,New Method Wellness,10513,San Juan Capistrano,CA,US,us-east-1,newmethodwellness,kipuaws-rds-kipu-10513,10.2.3.6.aws,SMB,10424 (baselineempty),12/20/15,Active,Healthmatters,healthmatterscluster14-106
kipu-10504,ProFound Treatment,10504,Los Angeles,CA,US,us-east-1,profoundtreatment,kipuaws-rds-kipu-10504,10.2.3.6.aws,SMB,baselinelp-detox-op,12/2/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10505,Harmony Outpatient Center,10505,Delray Beach,FL,US,us-east-1,harmonyoutpatientcenter,kipuaws-rds-kipu-10505,10.2.3.6.aws,SMB,baseline-tjc,12/2/15,Active,Healthmatters,healthmatterscluster14-102
kipu-10499,True Recovery Treatment,10499,Palm Beach,FL,US,us-east-1,truerecoverytreatment,kipuaws-rds-kipu-10499,10.2.3.6.aws,SMB,baselinelp-detox-op,11/29/15,Active,Healthmatters,healthmatterscluster14-101
kipu-10495,Tres Vistas,10495,Orange County,CA,US,us-east-1,tresvistasrecovery,kipuaws-rds-kipu-10495,10.2.3.6.aws,SMB,baselinelp-detox-op,11/18/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10483,Above and Beyond,10483,Chicago,IL,US,us-east-1,aboveandbeyond,kipuaws-rds-kipu-10483,10.2.3.6.aws,SMB,baselinelp-detox-op,10/29/15,Active,Healthmatters,healthmatterscluster14-101
kipu-10480,Crest View Recovery Center,10480,Asheville,NC,US,us-east-1,crestviewrecoverycenter,kipuaws-rds-kipu-10480,10.2.3.6.aws,SMB,baselinelp-detox-op,10/29/15,Active,Healthmatters,healthmatterscluster14-102
kipu-10466,The Foundry Treatment Center,10466,Steamboat Springs,CO,US,us-east-1,foundrytreatmentcenter,kipuaws-rds-kipu-10466,10.2.3.6.aws,SMB,baselinelp-detox-op,10/6/15,Active,Healthmatters,healthmatterscluster14-107
kipu-10452,"Sheer Recovery, LLC (former New Mindset)",10452,San Juan Capistrano,CA,US,us-east-1,sheerrecovery,kipuaws-rds-kipu-10452,10.2.3.6.aws,SMB,kipu-10424 (baselineempty),9/26/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10448,Highlife Recovery,10448,Columbus,Ohio,US,us-east-1,highliferecovery,kipuaws-rds-kipu-10448,10.2.3.6.aws,SMB,baselineempty,9/15/15,Active,Healthmatters,healthmatterscluster14-101
kipu-10449,Resilience Treatment Center,10449,Los Angeles,CA,US,us-east-1,resiliencetreatmentcenter,kipuaws-rds-kipu-10449,10.2.3.6.aws,SMB,baselinelp-detox-op,9/15/15,Active,Healthmatters,healthmatterscluster14-105
kipu-10445,Miracles in Action,10445,Burbank,CA,US,us-east-1,miraclesinaction,kipuaws-rds-kipu-10445,10.2.3.6.aws,SMB,baselinelp-detox-op,9/9/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10433,Pure Recovery California,10433,Oxnard,CA,US,us-east-1,purerecoveryca,kipuaws-rds-kipu-10433,10.2.3.6.aws,SMB,baselinelp-detox-op,8/27/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10434,Haven House,10434,Los Angeles,CA,US,us-east-1,havenhouse,kipuaws-rds-kipu-10434,10.2.3.6.aws,SMB,baselinelp-detox-op,8/27/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10428,Embark Recovery,10428,Prescott,AZ,US,us-east-1,embarkrecovery,kipuaws-rds-kipu-10428,10.2.3.6.aws,SMB,baselinelp-detox-op,8/16/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10411,ABC Recovery Center,10411,Indio,CA,US,us-east-1,abcrecoverycenter,kipuaws-rds-kipu-10411,10.2.3.6.aws,SMB,baselinelp-detox-op,8/9/15,Active,Healthmatters,healthmatterscluster14-102
kipu-10393,Inspire Recovery,10393,West Palm Beach,FL,US,us-east-1,inspirerecovery,kipuaws-rds-kipu-10393,10.2.3.6.aws,SMB,baselinelp-detox-op,7/20/15,Active,Healthmatters,healthmatterscluster14-101
kipu-10383,Benchmark Transitions,10383,Redlands,CA,US,us-east-1,benchmarktransitions,kipuaws-rds-kipu-10383,10.2.3.6.aws,SMB,baselinelp-detox-op,7/7/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10387,HOAG,10387,Newport Beach,CA,US,us-east-1,hoag,kipuaws-rds-kipu-10387,10.2.3.6.aws,SMB,baselinelp-detox-op,7/7/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10374,First Step Medical Detox (Into Action),10374,West Palm Beach,FL,US,us-east-1,firststep,kipuaws-rds-kipu-10374,10.2.3.6.aws,SMB,baselinelp-detox-op,6/16/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10368,Polaris Teen Center,10368,Encino,CA,US,us-east-1,polaristeen,kipuaws-rds-kipu-10368,10.2.3.6.aws,SMB,baselinelp-detox-op,6/7/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10366,Soledad House,10366,San Diego,CA,US,us-east-1,soledadhouse,kipuaws-rds-kipu-10366,10.2.3.6.aws,SMB,baselinecarf,6/7/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10360,Sabino Recovery,10360,Tuson,AZ,US,us-east-1,sabinorecovery,kipuaws-rds-kipu-10360,10.2.3.6.aws,SMB,baselinelp-detox-op,5/31/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10355,Liberty Detox and Wellness (Recovery Village of the Treasure Coast),10355,Port St Lucie,FL,US,us-east-1,lwnj10355,kipuaws-rds-kipu-10355,10.2.3.6.aws,SMB,baselinelp-detox-op,5/26/15,Active,Healthmatters,healthmatterscluster14-101
kipu-10357,Hopequest Ministry,10357,Woodstock,GA,US,us-east-1,hopequest,kipuaws-rds-kipu-10357,10.2.3.6.aws,SMB,baselinecarf,5/26/15,Active,Healthmatters,healthmatterscluster14-101
kipu-10352,Therapeutic Solutions Group LLC,10352,Los Angeles,CA,US,us-east-1,tsg,kipuaws-rds-kipu-10352,10.2.3.6.aws,SMB,baselinelp-detox-op,5/19/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10353,Palm Beach Treatment,10353,Palm Beach,FL,US,us-east-1,palmbeachtreatment,kipuaws-rds-kipu-10353,10.2.3.6.aws,SMB,baselinecassandras,5/19/15,Active,Healthmatters,healthmatterscluster14-102
kipu-10347,New Start Detox,10347,Tustin,CA,US,us-east-1,newstartdetox,kipuaws-rds-kipu-10347,10.2.3.6.aws,SMB,labportal,5/3/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10343,Elijah‰Ûªs House,10343,Pasadena,CA,US,us-east-1,elijahshouse,kipuaws-rds-kipu-10343,10.2.3.6.aws,SMB,baselinecarf,4/28/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10323,Roots Counseling Services,10323,Milwaukee,WI,US,us-east-1,rootscounseling,kipuaws-rds-kipu-10323,10.2.3.6.aws,SMB,baseline.kipuworks,4/5/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10304,Avalon Malibu,10304,Malibu,CA,US,us-east-1,avalonmalibu,kipuaws-rds-kipu-10304,10.2.3.6.aws,SMB,baselinelp-detox-op,3/15/15,Active,Healthmatters,healthmatterscluster14-105
kipu-10299,"Nextep Inc, The",10299,Fort Meyers,FL,US,us-east-1,nextep,kipuaws-rds-kipu-10299,10.2.3.6.aws,SMB,baseline,3/9/15,Active,Healthmatters,healthmatterscluster14-102
kipu-10300,Ohlhoff Recovery Programs,10300,San Francisco,CA,US,us-east-1,ohlhoff,kipuaws-rds-kipu-10300,10.2.3.6.aws,SMB,baselinelp-detox-op,3/9/15,Active,Healthmatters,healthmatterscluster14-105
kipu-10301,PCH Treatment Center,10301,Los Angeles,CA,US,us-east-1,pchtreatment,kipuaws-rds-kipu-10301,10.2.3.6.aws,SMB,baselinelp-detox-op,3/9/15,Active,Healthmatters,healthmatterscluster14-105
kipu-10289,Get Real Recovery,10289,San Juan Capistrano,CA,US,us-east-1,getrealrecoveryinc,kipuaws-rds-kipu-10289,10.2.3.6.aws,SMB,labportal,2/28/15,Active,Healthmatters,healthmatterscluster14-104
kipu-10284,Solutions for Recovery/ Capo by the Sea,10284,Dana Point,CA,US,us-east-1,capobythesea,kipuaws-rds-kipu-10284,10.2.3.6.aws,SMB,labportal,2/28/15,Active,Healthmatters,healthmatterscluster14-105
kipu-10272,South Orange County Detox,10272,San Clemente,CA,US,us-east-1,socdetox,kipuaws-rds-kipu-10272,10.2.3.6.aws,SMB,labportal,2/28/15,Active,Healthmatters,healthmatterscluster14-105
kipu-10282,Buckeye Recovery Network (Orange County Recovery),10282,Costa Mesa,CA,US,us-east-1,brn10282,kipuaws-rds-kipu-10282,10.2.3.6.aws,SMB,labportal,2/22/15,Active,Healthmatters,healthmatterscluster14-102
kipu-10273,Aloft Recovery (Elevate Recovery),10273,Orange,CA,US,us-east-1,alr10273,kipuaws-rds-kipu-10273,10.2.3.6.aws,SMB,baselinecarf,2/22/15,Active,Healthmatters,healthmatterscluster14-105
kipu-10264,Safe Harbor House,10264,Costa Mesa,CA,US,us-east-1,safeharborhouse,kipuaws-rds-kipu-10264,10.2.3.6.aws,SMB,baselinecarf,2/15/15,Active,Healthmatters,healthmatterscluster14-106 ...
kipu-10266,Galt Ocean Rehab,10266,Lauderdale by the Sea,FL,US,us-east-1,galtoceanrehab,kipuaws-rds-kipu-10266,10.2.3.6.aws,SMB,baselinelp-detox-op,2/15/15,Active,Healthmatters,healthmatterscluster14-101
kipu-10267,Bright Futures,10267,Boynton Beach,FL,US,us-east-1,brightfutures,kipuaws-rds-kipu-10267,10.2.3.6.aws,SMB,baselinelp-detox-op,2/15/15,Active,Healthmatters,healthmatterscluster14-101
kipu-10261,Ocean Front Recovery,10261,,CA,US,us-east-1,oceanfront,kipuaws-rds-kipu-10261,10.2.3.6.aws,SMB,baselinecarf,2/8/15,Active,Healthmatters,healthmatterscluster14-105
kipu-10260,Ocean Hills Recovery,10260,Dana Point,CA,US,us-east-1,oceanhillsrecovery,kipuaws-rds-kipu-10260,10.2.3.6.aws,SMB,baselinecarf,2/8/15,Active,Healthmatters,healthmatterscluster14-103 ...
kipu-10250,Oasis: Compass Recovery Center,compassrecovery,Prescott,AZ (MNT),US,us-east-1,compassrecovery,kipuaws-rds-kipu-10250,10.2.3.6.aws,SMB,baseline,1/12/15,Active,Healthmatters,healthmatterscluster14-103
kipu-10243,Treehouse Recovery,treehouserecovery,Costa Mesa,CA,US,us-east-1,treehouserecovery,kipuaws-rds-kipu-10243,10.2.3.6.aws,SMB,baselinelp-detox-op,1/5/15,Active,Healthmatters,healthmatterscluster14-104 ...
kipu-10236,New Found Life,newfoundlife,Longbeach,CA,US,us-east-1,newfoundlife,kipuaws-rds-kipu-10236,10.2.3.6.aws,SMB,baselinelp-detox-op,12/15/14,Active,Healthmatters,healthmatterscluster14-104
kipu-10230,Empowerment Recovery Center (Race to Recovery Now),erc10230 (racetorecovery),,PA,US,us-east-1,erc10230,kipuaws-rds-kipu-10230,10.2.3.6.aws,SMB,baseline,12/1/14,Active,Healthmatters,healthmatterscluster14-106
kipu-10225,Safe Haven Recovery,safehavenrecovery,Miami,FL,US,us-east-1,safehavenrecovery,kipuaws-rds-kipu-10225,10.2.3.6.aws,SMB,baselinecarf,11/23/14,Active,Healthmatters,healthmatterscluster14-102
kipu-10195,Malibu Hills Treatment  (Soba),malibuhillstreatment,tbd,CA,US,us-east-1,malibuhillstreatment,kipuaws-rds-kipu-10195,10.2.3.6.aws,SMB,baseline-soba,10/3/14,Active,Healthmatters,healthmatterscluster14-103
kipu-10197,Reflections Recovery Center,reflectionsrecoveryutah,Lindon,UT (Mountain time),US,us-east-1,reflectionsrecoveryutah,kipuaws-rds-kipu-10197,10.2.3.6.aws,SMB,baselinelp-detox-op,10/3/14,Active,Healthmatters,healthmatterscluster14-104
kipu-10189,Sound Recovery Solutions,soundrecovery,Delray Beach,FL,US,us-east-1,soundrecovery,kipuaws-rds-kipu-10189,10.2.3.6.aws,SMB,baseline,9/27/14,Active,Healthmatters,healthmatterscluster14-102
kipu-10176,Dilworth Center for Chemical Dependency,dilworth,Charlotte,NC,US,us-east-1,dilworth,kipuaws-rds-kipu-10176,10.2.3.6.aws,SMB,baselineCARF,9/3/14,Active,Healthmatters,healthmatterscluster14-103
kipu-10175,Delray Center,delraycenter,Delray Beach,FL,US,us-east-1,delraycenter,kipuaws-rds-kipu-10175,10.2.3.6.aws,SMB,baselinelp-detox-op,9/3/14,Active,Healthmatters,healthmatterscluster14-101
kipu-10162,Gracious Care,graciouscare,Deerfield Beach,FL,US,us-east-1,graciouscare,kipuaws-rds-kipu-10162,10.2.3.6.aws,SMB,baselinelp-detox-op,8/16/14,Active,Healthmatters,healthmatterscluster14-102
kipu-10164,Ocean Recovery,oceanrecovery,Newport Beach,CA,US,us-east-1,oceanrecovery,kipuaws-rds-kipu-10164,10.2.3.6.aws,SMB,baselinecarf,8/16/14,Active,Healthmatters,healthmatterscluster14-104 ...
kipu-10152,Ventura Recovery Center,venturarecoverycenter,Thousand Oaks,CA,US,us-east-1,venturarecoverycenter,kipuaws-rds-kipu-10152,10.2.3.6.aws,SMB,baseline-soba,7/27/14,Active,Healthmatters,healthmatterscluster14-103
kipu-10147,Genesis Recovery San Diego,genesisrecoverysd,Lakeside,CA,US,us-east-1,genesisrecoverysd,kipuaws-rds-kipu-10147,10.2.3.6.aws,SMB,baselinephp-iop-out,7/11/14,Active,Healthmatters,healthmatterscluster14-101
kipu-10144,All Addiction Recovery (Stepping Stones Recovery Center),steppingstonesrecovery,North Palm Beach,FL,US,us-east-1,arr10144,kipuaws-rds-kipu-10144,10.2.3.6.aws,SMB,baselineiop-out,6/28/14,Active,Healthmatters,healthmatterscluster14-102
kipu-10141,Healing Path Recovery,healingpathrecovery,Newport Beach,CA,US,us-east-1,healingpathrecovery,kipuaws-rds-kipu-10141,10.2.3.6.aws,SMB,baselineiop-out,6/20/14,Active,Healthmatters,healthmatterscluster14-101
kipu-10142,South Florida Treatment Solutions,10acres,Riverside,CA,US,us-east-1,10acres,kipuaws-rds-kipu-10142,10.2.3.6.aws,SMB,baselinephp-iop-out,6/20/14,Active,Healthmatters,healthmatterscluster14-103
